run_id,dataset,method,scenario,seed,task_idx,metric,value
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,3,FWT,0.899
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,3,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,3,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,A_t,0.8152000000000001
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,AIA,0.86844
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,BWT,-0.0655
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,Forgetting,0.0655
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,FWT,0.8725
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,4,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,A_t,0.7931666666666667
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,AIA,0.8558944444444445
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,BWT,-0.06920000000000001
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,Forgetting,0.06920000000000001
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,FWT,0.8676
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,5,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,A_t,0.7905714285714287
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,AIA,0.8465625850340137
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,BWT,-0.06816666666666671
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,Forgetting,0.06816666666666671
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,FWT,0.8508333333333334
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,6,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,A_t,0.769125
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,AIA,0.836882886904762
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,BWT,-0.0734285714285715
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,Forgetting,0.0734285714285715
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,FWT,0.8490000000000001
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,7,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,A_t,0.7576666666666667
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,AIA,0.8280810846560848
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,BWT,-0.07725000000000005
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,Forgetting,0.07725000000000005
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,FWT,0.8333750000000001
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,8,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,A_t,0.7523000000000002
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,AIA,0.8205029761904763
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,BWT,-0.07866666666666669
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,Forgetting,0.07866666666666669
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,FWT,0.8263333333333335
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,Anchor_Retention,nan
cifar224__simplecil__disjoint_baseline__seed1,cifar224,simplecil,disjoint_baseline,1,9,Long_Range_Retention,0.7549999999999999
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,A_t,0.9299999999999999
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,AIA,0.9299999999999999
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,BWT,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,Forgetting,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,FWT,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,0,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,A_t,0.8880000000000001
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,AIA,0.909
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,BWT,-0.030999999999999917
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,Forgetting,0.030999999999999917
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,FWT,0.9299999999999999
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,1,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,A_t,0.8736666666666668
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,AIA,0.8972222222222223
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,BWT,-0.039000000000000035
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,Forgetting,0.039000000000000035
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,FWT,0.9035
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,2,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,A_t,0.84025
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,AIA,0.8829791666666668
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,BWT,-0.04500000000000004
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,Forgetting,0.04500000000000004
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,FWT,0.8996666666666666
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,3,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,A_t,0.8176000000000002
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,AIA,0.8699033333333335
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,BWT,-0.06350000000000003
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,Forgetting,0.06350000000000003
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,FWT,0.874
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,4,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,A_t,0.7959999999999999
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,AIA,0.8575861111111113
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,BWT,-0.06740000000000004
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,Forgetting,0.06740000000000004
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,FWT,0.8684000000000001
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,5,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,A_t,0.7934285714285715
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,AIA,0.8484207482993199
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,BWT,-0.06633333333333331
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,Forgetting,0.06633333333333331
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,FWT,0.8521666666666667
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,6,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,A_t,0.771625
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,AIA,0.8388212797619048
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,BWT,-0.07057142857142862
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,Forgetting,0.07057142857142862
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,FWT,0.8502857142857144
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,7,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,A_t,0.7600000000000001
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,AIA,0.8300633597883598
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,BWT,-0.07487500000000004
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,Forgetting,0.07487500000000004
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,FWT,0.833375
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,8,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,A_t,0.7537999999999999
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,AIA,0.8224370238095238
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,BWT,-0.07711111111111119
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,Forgetting,0.07711111111111119
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,FWT,0.8265555555555556
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,Anchor_Retention,nan
cifar224__simplecil__disjoint_baseline__seed2,cifar224,simplecil,disjoint_baseline,2,9,Long_Range_Retention,0.7550000000000001
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,A_t,0.931
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,AIA,0.931
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,BWT,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,Forgetting,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,FWT,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,0,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,A_t,0.8879999999999999
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,AIA,0.9095
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,BWT,-0.03300000000000003
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,Forgetting,0.03300000000000003
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,FWT,0.931
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,1,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,A_t,0.8723333333333333
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,AIA,0.8971111111111111
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,BWT,-0.040999999999999814
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,Forgetting,0.040999999999999814
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,FWT,0.9045
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,2,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,A_t,0.83825
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,AIA,0.8823958333333333
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,BWT,-0.046666666666666634
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,Forgetting,0.046666666666666634
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,FWT,0.8996666666666666
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,3,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,A_t,0.8168000000000001
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,AIA,0.8692766666666666
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,BWT,-0.06524999999999992
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,Forgetting,0.06524999999999992
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,FWT,0.87325
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,4,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,A_t,0.7951666666666667
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,AIA,0.8569249999999999
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,BWT,-0.06939999999999999
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,Forgetting,0.06939999999999999
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,FWT,0.869
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,5,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,A_t,0.7927142857142856
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,AIA,0.8477520408163264
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,BWT,-0.06899999999999995
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,Forgetting,0.06899999999999995
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,FWT,0.8529999999999999
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,6,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,A_t,0.7718749999999999
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,AIA,0.8382674107142857
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,BWT,-0.07328571428571426
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,Forgetting,0.07328571428571426
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,FWT,0.8518571428571428
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,7,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,A_t,0.7603333333333333
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,AIA,0.8296080687830688
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,BWT,-0.07712499999999997
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,Forgetting,0.07712499999999997
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,FWT,0.836
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,8,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,A_t,0.7545000000000001
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,AIA,0.8220972619047618
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,BWT,-0.07911111111111103
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,Forgetting,0.07911111111111103
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,FWT,0.8288888888888889
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,RAG_mean,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,Repetition_Gain,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,Anchor_Retention,nan
cifar224__simplecil__disjoint_baseline__seed3,cifar224,simplecil,disjoint_baseline,3,9,Long_Range_Retention,0.7550000000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,A_t,0.932
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,AIA,0.932
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,BWT,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,Forgetting,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,FWT,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,0,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,A_t,0.889
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,AIA,0.9105000000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,BWT,-0.031000000000000028
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,Forgetting,0.031000000000000028
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,FWT,0.932
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,1,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,A_t,0.875
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,AIA,0.8986666666666667
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,BWT,-0.04050000000000009
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,Forgetting,0.04050000000000009
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,FWT,0.9045000000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,2,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,A_t,0.84125
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,AIA,0.8843125000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,BWT,-0.04533333333333337
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,Forgetting,0.04533333333333337
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,FWT,0.9020000000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,3,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,A_t,0.8192000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,AIA,0.8712900000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,BWT,-0.06424999999999997
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,Forgetting,0.06424999999999997
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,FWT,0.8752500000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,4,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,A_t,0.7970000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,AIA,0.8589083333333335
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,BWT,-0.06760000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,Forgetting,0.06760000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,FWT,0.8706000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,5,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,A_t,0.7945714285714286
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,AIA,0.8497173469387757
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,BWT,-0.06700000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,Forgetting,0.06700000000000002
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,FWT,0.8533333333333335
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,RAG_mean,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,6,Repetition_Gain,nan
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,7,A_t,0.7735000000000001
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,7,AIA,0.8401901785714286
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,7,BWT,-0.072
cifar224__simplecil__distribution_shift__seed1,cifar224,simplecil,distribution_shift,1,7,Forgetting,0.072
