run_id,dataset,method,scenario,seed,task_idx,metric,value
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,Forgetting,0.06693253968253969
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,FWT,0.12798214285714285
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,RAG_mean,0.016666666666666663
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,Repetition_Gain,nan
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,A_t,0.05497142857142858
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,AIA,0.09998757668808264
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,BWT,-0.06252380952380952
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,Forgetting,0.06252380952380952
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,FWT,0.11836507936507935
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,RAG_mean,0.016666666666666663
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,Repetition_Gain,nan
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,Anchor_Retention,0.006666666666666667
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,9,Long_Range_Retention,0.033999999999999996
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,A_t,0.288
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,AIA,0.288
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,BWT,nan
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,Forgetting,nan
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,FWT,nan
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,RAG_mean,nan
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,0,Repetition_Gain,nan
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,1,A_t,0.16399999999999998
cifar100__aper_adapter__disjoint_baseline__seed1,cifar100,aper_adapter,disjoint_baseline,1,1,AIA,0.22599999999999998
